Number of total tracking : 13229
Max speed : 100
Damage : 4
Time Taken : 03:40:28
 | No    | X         | Y          | Heading | Speed | Damage | Date and Time        | change | 
 | 7851  | 8570.122  | -7687.463  | 41      | 100   | 0      | 10/8/2020 8:14:35 PM | new    | 
 | 7852  | 8554.973  | -7664.177  | 40      | 99    | 0      | 10/8/2020 8:14:36 PM | new    | 
 | 7853  | 8539.198  | -7641.309  | 40      | 100   | 0      | 10/8/2020 8:14:37 PM | new    | 
 | 7854  | 8523.425  | -7618.44   | 40      | 100   | 0      | 10/8/2020 8:14:38 PM | new    | 
 | 7855  | 8506.946  | -7596.075  | 40      | 99    | 0      | 10/8/2020 8:14:39 PM | new    | 
 | 7856  | 8490.468  | -7573.709  | 40      | 99    | 0      | 10/8/2020 8:14:40 PM | new    | 
 | 7857  | 8473.119  | -7552.011  | 39      | 99    | 0      | 10/8/2020 8:14:41 PM | new    | 
 | 7858  | 8455.77   | -7530.314  | 39      | 99    | 0      | 10/8/2020 8:14:42 PM | new    | 
 | 7859  | 8437.437  | -7509.441  | 38      | 100   | 0      | 10/8/2020 8:14:43 PM | new    | 
 | 7860  | 8418.8    | -7488.839  | 38      | 100   | 0      | 10/8/2020 8:14:44 PM | new    | 
 | 7861  | 8400.163  | -7468.237  | 38      | 100   | 0      | 10/8/2020 8:14:45 PM | new    | 
 | 7862  | 8381.445  | -7447.709  | 38      | 99    | 0      | 10/8/2020 8:14:46 PM | new    | 
 | 7863  | 8362.728  | -7427.181  | 38      | 100   | 0      | 10/8/2020 8:14:47 PM | new    | 
 | 7864  | 8343.861  | -7406.789  | 38      | 99    | 0      | 10/8/2020 8:14:48 PM | new    | 
 | 7865  | 8324.996  | -7386.396  | 38      | 100   | 0      | 10/8/2020 8:14:49 PM | new    | 
 | 7866  | 8305.911  | -7366.208  | 38      | 99    | 0      | 10/8/2020 8:14:50 PM | new    | 
 | 7867  | 8286.767  | -7346.078  | 38      | 100   | 0      | 10/8/2020 8:14:51 PM | new    | 
 | 7868  | 8267.622  | -7325.947  | 38      | 99    | 0      | 10/8/2020 8:14:52 PM | new    | 
 | 7869  | 8248.28   | -7306.005  | 38      | 100   | 0      | 10/8/2020 8:14:53 PM | new    | 
 | 7870  | 8228.938  | -7286.063  | 38      | 99    | 0      | 10/8/2020 8:14:54 PM | new    | 
 | 7871  | 8209.305  | -7266.409  | 37      | 99    | 0      | 10/8/2020 8:14:55 PM | new    | 
 | 7872  | 8189.671  | -7246.755  | 37      | 100   | 0      | 10/8/2020 8:14:56 PM | new    | 
 | 7873  | 8169.409  | -7227.75   | 37      | 100   | 0      | 10/8/2020 8:14:57 PM | new    | 
 | 7874  | 8148.755  | -7209.17   | 36      | 99    | 0      | 10/8/2020 8:14:58 PM | new    | 
 | 7875  | 8128.101  | -7190.591  | 36      | 99    | 0      | 10/8/2020 8:14:59 PM | new    | 
 | 7876  | 8106.963  | -7172.565  | 36      | 99    | 0      | 10/8/2020 8:15:00 PM | new    | 
 | 7877  | 8085.826  | -7154.538  | 36      | 100   | 0      | 10/8/2020 8:15:01 PM | new    | 
 | 7878  | 8064.195  | -7137.106  | 36      | 99    | 0      | 10/8/2020 8:15:02 PM | new    | 
 | 7879  | 8042.564  | -7119.674  | 36      | 100   | 0      | 10/8/2020 8:15:03 PM | new    | 
 | 7880  | 8020.437  | -7102.877  | 35      | 99    | 0      | 10/8/2020 8:15:04 PM | new    | 
 | 7881  | 7998.088  | -7086.375  | 35      | 100   | 0      | 10/8/2020 8:15:05 PM | new    | 
 | 7882  | 7975.74   | -7069.872  | 35      | 99    | 0      | 10/8/2020 8:15:06 PM | new    | 
 | 7883  | 7953.175  | -7053.668  | 35      | 99    | 0      | 10/8/2020 8:15:07 PM | new    | 
 | 7884  | 7930.609  | -7037.464  | 35      | 99    | 0      | 10/8/2020 8:15:08 PM | new    | 
 | 7885  | 7907.815  | -7021.583  | 35      | 99    | 0      | 10/8/2020 8:15:09 PM | new    | 
 | 7886  | 7885.021  | -7005.703  | 35      | 99    | 0      | 10/8/2020 8:15:10 PM | new    | 
 | 7887  | 7862.038  | -6990.097  | 34      | 100   | 0      | 10/8/2020 8:15:11 PM | new    | 
 | 7888  | 7838.948  | -6974.649  | 34      | 99    | 0      | 10/8/2020 8:15:12 PM | new    | 
 | 7889  | 7815.858  | -6959.201  | 34      | 99    | 0      | 10/8/2020 8:15:13 PM | new    | 
 | 7890  | 7792.9    | -6943.558  | 35      | 100   | 0      | 10/8/2020 8:15:14 PM | new    | 
 | 7891  | 7769.943  | -6927.915  | 35      | 99    | 0      | 10/8/2020 8:15:15 PM | new    | 
 | 7892  | 7747.15   | -6912.031  | 35      | 99    | 0      | 10/8/2020 8:15:16 PM | new    | 
 | 7893  | 7724.358  | -6896.148  | 35      | 99    | 0      | 10/8/2020 8:15:17 PM | new    | 
 | 7894  | 7701.301  | -6880.652  | 34      | 100   | 0      | 10/8/2020 8:15:18 PM | new    | 
 | 7895  | 7677.957  | -6865.592  | 34      | 100   | 0      | 10/8/2020 8:15:19 PM | new    | 
 | 7896  | 7654.612  | -6850.531  | 34      | 100   | 0      | 10/8/2020 8:15:20 PM | new    | 
 | 7897  | 7630.874  | -6836.101  | 34      | 100   | 0      | 10/8/2020 8:15:21 PM | new    | 
 | 7898  | 7607.135  | -6821.669  | 34      | 99    | 0      | 10/8/2020 8:15:22 PM | new    | 
 | 7899  | 7583.73   | -6806.703  | 34      | 100   | 0      | 10/8/2020 8:15:23 PM | new    | 
 | 7900  | 7560.326  | -6791.737  | 34      | 100   | 0      | 10/8/2020 8:15:24 PM | new    | 
 | 7901  | 7537.465  | -6775.953  | 35      | 100   | 0      | 10/8/2020 8:15:25 PM | new    | 
 | 7902  | 7514.958  | -6759.667  | 35      | 100   | 0      | 10/8/2020 8:15:26 PM | new    | 
 | 7903  | 7492.451  | -6743.381  | 35      | 99    | 0      | 10/8/2020 8:15:27 PM | new    | 
 | 7904  | 7470.409  | -6726.473  | 36      | 100   | 0      | 10/8/2020 8:15:28 PM | new    | 
 | 7905  | 7448.366  | -6709.564  | 36      | 100   | 0      | 10/8/2020 8:15:29 PM | new    | 
 | 7906  | 7426.674  | -6692.208  | 36      | 100   | 0      | 10/8/2020 8:15:30 PM | new    | 
 | 7907  | 7404.982  | -6674.853  | 36      | 99    | 0      | 10/8/2020 8:15:31 PM | new    | 
 | 7908  | 7383.562  | -6657.163  | 36      | 100   | 0      | 10/8/2020 8:15:32 PM | new    | 
 | 7909  | 7362.422  | -6639.138  | 37      | 100   | 0      | 10/8/2020 8:15:33 PM | new    | 
 | 7910  | 7341.283  | -6621.113  | 37      | 100   | 0      | 10/8/2020 8:15:34 PM | new    | 
 | 7911  | 7320.677  | -6602.48   | 37      | 99    | 0      | 10/8/2020 8:15:35 PM | new    | 
 | 7912  | 7300.071  | -6583.848  | 37      | 99    | 0      | 10/8/2020 8:15:36 PM | new    | 
 | 7913  | 7280.08   | -6564.558  | 38      | 99    | 0      | 10/8/2020 8:15:37 PM | new    | 
 | 7914  | 7260.088  | -6545.268  | 38      | 99    | 0      | 10/8/2020 8:15:38 PM | new    | 
 | 7915  | 7240.735  | -6525.336  | 38      | 99    | 0      | 10/8/2020 8:15:39 PM | new    | 
 | 7916  | 7221.383  | -6505.405  | 38      | 99    | 0      | 10/8/2020 8:15:40 PM | new    | 
 | 7917  | 7202.582  | -6484.953  | 38      | 100   | 0      | 10/8/2020 8:15:41 PM | new    | 
 | 7918  | 7184.121  | -6464.193  | 39      | 100   | 0      | 10/8/2020 8:15:42 PM | new    | 
 | 7919  | 7165.661  | -6443.434  | 39      | 100   | 0      | 10/8/2020 8:15:43 PM | new    | 
 | 7920  | 7147.678  | -6422.258  | 39      | 99    | 0      | 10/8/2020 8:15:44 PM | new    | 
 | 7921  | 7129.696  | -6401.082  | 39      | 100   | 0      | 10/8/2020 8:15:45 PM | new    | 
 | 7922  | 7112.264  | -6379.451  | 39      | 99    | 0      | 10/8/2020 8:15:46 PM | new    | 
 | 7923  | 7094.832  | -6357.82   | 39      | 99    | 0      | 10/8/2020 8:15:47 PM | new    | 
 | 7924  | 7077.793  | -6335.878  | 40      | 100   | 0      | 10/8/2020 8:15:48 PM | new    | 
 | 7925  | 7060.887  | -6313.833  | 40      | 100   | 0      | 10/8/2020 8:15:49 PM | new    | 
 | 7926  | 7043.981  | -6291.79   | 40      | 99    | 0      | 10/8/2020 8:15:50 PM | new    | 
 | 7927  | 7027.135  | -6269.699  | 40      | 100   | 0      | 10/8/2020 8:15:51 PM | new    | 
 | 7928  | 7010.289  | -6247.609  | 40      | 99    | 0      | 10/8/2020 8:15:52 PM | new    | 
 | 7929  | 6993.255  | -6225.664  | 39      | 100   | 0      | 10/8/2020 8:15:53 PM | new    | 
 | 7930  | 6976.221  | -6203.718  | 39      | 99    | 0      | 10/8/2020 8:15:54 PM | new    | 
 | 7931  | 6958.732  | -6182.133  | 39      | 99    | 0      | 10/8/2020 8:15:55 PM | new    | 
 | 7932  | 6940.948  | -6160.791  | 39      | 100   | 0      | 10/8/2020 8:15:56 PM | new    | 
 | 7933  | 6923.165  | -6139.448  | 39      | 99    | 0      | 10/8/2020 8:15:57 PM | new    | 
 | 7934  | 6905.222  | -6118.239  | 39      | 100   | 0      | 10/8/2020 8:15:58 PM | new    | 
 | 7935  | 6887.279  | -6097.03   | 39      | 99    | 0      | 10/8/2020 8:15:59 PM | new    | 
 | 7936  | 6869.382  | -6075.782  | 39      | 100   | 0      | 10/8/2020 8:16:00 PM | new    | 
 | 7937  | 6851.485  | -6054.535  | 39      | 99    | 0      | 10/8/2020 8:16:01 PM | new    | 
 | 7938  | 6833.763  | -6033.141  | 39      | 100   | 0      | 10/8/2020 8:16:02 PM | new    | 
 | 7939  | 6816.046  | -6011.743  | 39      | 99    | 0      | 10/8/2020 8:16:03 PM | new    | 
 | 7940  | 6798.329  | -5990.345  | 39      | 100   | 0      | 10/8/2020 8:16:04 PM | new    | 
 | 7941  | 6780.443  | -5969.088  | 39      | 100   | 0      | 10/8/2020 8:16:05 PM | new    | 
 | 7942  | 6762.557  | -5947.831  | 39      | 99    | 0      | 10/8/2020 8:16:06 PM | new    | 
 | 7943  | 6744.366  | -5926.834  | 38      | 100   | 0      | 10/8/2020 8:16:07 PM | new    | 
 | 7944  | 6726.175  | -5905.837  | 38      | 99    | 0      | 10/8/2020 8:16:08 PM | new    | 
 | 7945  | 6707.626  | -5885.155  | 38      | 100   | 0      | 10/8/2020 8:16:09 PM | new    | 
 | 7946  | 6689.155  | -5864.405  | 39      | 99    | 0      | 10/8/2020 8:16:10 PM | new    | 
 | 7947  | 6670.684  | -5843.654  | 39      | 100   | 0      | 10/8/2020 8:16:11 PM | new    | 
 | 7948  | 6652.726  | -5822.458  | 39      | 100   | 0      | 10/8/2020 8:16:12 PM | new    | 
 | 7949  | 6634.768  | -5801.262  | 39      | 99    | 0      | 10/8/2020 8:16:13 PM | new    | 
 | 7950  | 6617.419  | -5779.564  | 39      | 99    | 0      | 10/8/2020 8:16:14 PM | new    | 
 | 7951  | 6600.071  | -5757.866  | 39      | 100   | 0      | 10/8/2020 8:16:15 PM | new    | 
 | 7952  | 6583.206  | -5735.791  | 40      | 99    | 0      | 10/8/2020 8:16:16 PM | new    | 
 | 7953  | 6566.71   | -5713.437  | 40      | 100   | 0      | 10/8/2020 8:16:17 PM | new    | 
 | 7954  | 6550.215  | -5691.083  | 40      | 99    | 0      | 10/8/2020 8:16:18 PM | new    | 
 | 7955  | 6534.317  | -5668.302  | 41      | 99    | 0      | 10/8/2020 8:16:19 PM | new    | 
 | 7956  | 6518.419  | -5645.52   | 41      | 99    | 0      | 10/8/2020 8:16:20 PM | new    | 
 | 7957  | 6502.927  | -5622.459  | 41      | 100   | 0      | 10/8/2020 8:16:21 PM | new    | 
 | 7958  | 6487.436  | -5599.398  | 41      | 99    | 0      | 10/8/2020 8:16:22 PM | new    | 
 | 7959  | 6472.29   | -5576.109  | 41      | 100   | 0      | 10/8/2020 8:16:23 PM | new    | 
 | 7960  | 6457.388  | -5552.663  | 41      | 99    | 0      | 10/8/2020 8:16:24 PM | new    | 
 | 7961  | 6442.487  | -5529.217  | 41      | 100   | 0      | 10/8/2020 8:16:25 PM | new    | 
 | 7962  | 6427.895  | -5505.577  | 41      | 99    | 0      | 10/8/2020 8:16:26 PM | new    | 
 | 7963  | 6413.302  | -5481.938  | 41      | 99    | 0      | 10/8/2020 8:16:27 PM | new    | 
 | 7964  | 6398.963  | -5458.144  | 41      | 99    | 0      | 10/8/2020 8:16:28 PM | new    | 
 | 7965  | 6384.624  | -5434.35   | 41      | 100   | 0      | 10/8/2020 8:16:29 PM | new    | 
 | 7966  | 6370.765  | -5410.273  | 42      | 99    | 0      | 10/8/2020 8:16:30 PM | new    | 
 | 7967  | 6357.434  | -5385.899  | 42      | 99    | 0      | 10/8/2020 8:16:31 PM | new    | 
 | 7968  | 6344.103  | -5361.526  | 42      | 100   | 0      | 10/8/2020 8:16:32 PM | new    | 
 | 7969  | 6331.548  | -5336.744  | 43      | 100   | 0      | 10/8/2020 8:16:33 PM | new    | 
 | 7970  | 6318.993  | -5311.962  | 43      | 99    | 0      | 10/8/2020 8:16:34 PM | new    | 
 | 7971  | 6307.313  | -5286.756  | 43      | 100   | 0      | 10/8/2020 8:16:35 PM | new    | 
 | 7972  | 6295.633  | -5261.55   | 43      | 99    | 0      | 10/8/2020 8:16:36 PM | new    | 
 | 7973  | 6284.852  | -5235.947  | 44      | 99    | 0      | 10/8/2020 8:16:37 PM | new    | 
 | 7974  | 6274.604  | -5210.125  | 44      | 100   | 0      | 10/8/2020 8:16:38 PM | new    | 
 | 7975  | 6264.356  | -5184.303  | 44      | 100   | 0      | 10/8/2020 8:16:39 PM | new    | 
 | 7976  | 6254.595  | -5158.294  | 44      | 99    | 0      | 10/8/2020 8:16:40 PM | new    | 
 | 7977  | 6244.834  | -5132.285  | 44      | 100   | 0      | 10/8/2020 8:16:41 PM | new    | 
 | 7978  | 6235.668  | -5106.06   | 45      | 100   | 0      | 10/8/2020 8:16:42 PM | new    | 
 | 7979  | 6226.502  | -5079.834  | 45      | 100   | 0      | 10/8/2020 8:16:43 PM | new    | 
 | 7980  | 6218.342  | -5053.279  | 46      | 100   | 0      | 10/8/2020 8:16:44 PM | new    | 
 | 7981  | 6210.966  | -5026.496  | 46      | 100   | 0      | 10/8/2020 8:16:45 PM | new    | 
 | 7982  | 6203.59   | -4999.712  | 46      | 100   | 0      | 10/8/2020 8:16:46 PM | new    | 
 | 7983  | 6196.861  | -4972.758  | 46      | 100   | 0      | 10/8/2020 8:16:47 PM | new    | 
 | 7984  | 6190.132  | -4945.805  | 46      | 99    | 0      | 10/8/2020 8:16:48 PM | new    | 
 | 7985  | 6184.008  | -4918.708  | 47      | 100   | 0      | 10/8/2020 8:16:49 PM | new    | 
 | 7986  | 6177.884  | -4891.61   | 47      | 99    | 0      | 10/8/2020 8:16:50 PM | new    | 
 | 7987  | 6172.695  | -4864.318  | 47      | 99    | 0      | 10/8/2020 8:16:51 PM | new    | 
 | 7988  | 6168.115  | -4836.917  | 48      | 100   | 0      | 10/8/2020 8:16:52 PM | new    | 
 | 7989  | 6163.536  | -4809.517  | 48      | 100   | 0      | 10/8/2020 8:16:53 PM | new    | 
 | 7990  | 6159.858  | -4781.98   | 48      | 100   | 0      | 10/8/2020 8:16:54 PM | new    | 
 | 7991  | 6156.181  | -4754.444  | 48      | 99    | 0      | 10/8/2020 8:16:55 PM | new    | 
 | 7992  | 6153.881  | -4726.759  | 49      | 99    | 0      | 10/8/2020 8:16:56 PM | new    | 
 | 7993  | 6151.581  | -4699.073  | 49      | 100   | 0      | 10/8/2020 8:16:57 PM | new    | 
 | 7994  | 6150.959  | -4671.299  | 50      | 100   | 0      | 10/8/2020 8:16:58 PM | new    | 
 | 7995  | 6151.254  | -4643.52   | 51      | 100   | 0      | 10/8/2020 8:16:59 PM | new    | 
 | 7996  | 6151.549  | -4615.741  | 51      | 100   | 0      | 10/8/2020 8:17:00 PM | new    | 
 | 7997  | 6152.854  | -4587.991  | 51      | 99    | 0      | 10/8/2020 8:17:01 PM | new    | 
 | 7998  | 6154.159  | -4560.241  | 51      | 100   | 0      | 10/8/2020 8:17:02 PM | new    | 
 | 7999  | 6155.789  | -4532.508  | 51      | 100   | 0      | 10/8/2020 8:17:03 PM | new    | 
 | 8000  | 6157.418  | -4504.775  | 51      | 100   | 0      | 10/8/2020 8:17:04 PM | new    | 
 | 8001  | 6158.689  | -4477.023  | 51      | 99    | 0      | 10/8/2020 8:17:05 PM | new    | 
 | 8002  | 6159.633  | -4449.259  | 50      | 100   | 0      | 10/8/2020 8:17:06 PM | new    | 
 | 8003  | 6160.577  | -4421.494  | 50      | 99    | 0      | 10/8/2020 8:17:07 PM | new    | 
 | 8004  | 6159.961  | -4393.72   | 48      | 99    | 0      | 10/8/2020 8:17:08 PM | new    | 
 | 8005  | 6159.345  | -4365.946  | 48      | 100   | 0      | 10/8/2020 8:17:09 PM | new    | 
 | 8006  | 6156.107  | -4338.355  | 47      | 99    | 0      | 10/8/2020 8:17:10 PM | new    | 
 | 8007  | 6152.868  | -4310.764  | 47      | 99    | 0      | 10/8/2020 8:17:11 PM | new    | 
 | 8008  | 6147.132  | -4283.582  | 46      | 100   | 0      | 10/8/2020 8:17:12 PM | new    | 
 | 8009  | 6141.396  | -4256.399  | 46      | 100   | 0      | 10/8/2020 8:17:13 PM | new    | 
 | 8010  | 6134.175  | -4229.574  | 46      | 100   | 0      | 10/8/2020 8:17:14 PM | new    | 
 | 8011  | 6126.192  | -4202.965  | 45      | 100   | 0      | 10/8/2020 8:17:15 PM | new    | 
 | 8012  | 6118.209  | -4176.356  | 45      | 100   | 0      | 10/8/2020 8:17:16 PM | new    | 
 | 8013  | 6108.876  | -4150.19   | 44      | 99    | 0      | 10/8/2020 8:17:17 PM | new    | 
 | 8014  | 6099.543  | -4124.024  | 44      | 100   | 0      | 10/8/2020 8:17:18 PM | new    | 
 | 8015  | 6088.498  | -4098.533  | 43      | 100   | 0      | 10/8/2020 8:17:19 PM | new    | 
 | 8016  | 6077.453  | -4073.042  | 43      | 100   | 0      | 10/8/2020 8:17:20 PM | new    | 
 | 8017  | 6064.887  | -4048.267  | 42      | 100   | 0      | 10/8/2020 8:17:21 PM | new    | 
 | 8018  | 6051.64   | -4023.847  | 42      | 100   | 0      | 10/8/2020 8:17:22 PM | new    | 
 | 8019  | 6038.393  | -3999.428  | 42      | 99    | 0      | 10/8/2020 8:17:23 PM | new    | 
 | 8020  | 6024.442  | -3975.405  | 41      | 99    | 0      | 10/8/2020 8:17:24 PM | new    | 
 | 8021  | 6010.491  | -3951.381  | 41      | 99    | 0      | 10/8/2020 8:17:25 PM | new    | 
 | 8022  | 5995.752  | -3927.833  | 41      | 99    | 0      | 10/8/2020 8:17:26 PM | new    | 
 | 8023  | 5981.014  | -3904.284  | 41      | 100   | 0      | 10/8/2020 8:17:27 PM | new    | 
 | 8024  | 5965.314  | -3881.365  | 40      | 100   | 0      | 10/8/2020 8:17:28 PM | new    | 
 | 8025  | 5949.022  | -3858.863  | 39      | 99    | 0      | 10/8/2020 8:17:29 PM | new    | 
 | 8026  | 5932.731  | -3836.361  | 39      | 100   | 0      | 10/8/2020 8:17:30 PM | new    | 
 | 8027  | 5915.538  | -3814.54   | 39      | 99    | 0      | 10/8/2020 8:17:31 PM | new    | 
 | 8028  | 5898.344  | -3792.719  | 39      | 99    | 0      | 10/8/2020 8:17:32 PM | new    | 
 | 8029  | 5880.241  | -3771.646  | 38      | 99    | 0      | 10/8/2020 8:17:33 PM | new    | 
 | 8030  | 5862.138  | -3750.574  | 38      | 100   | 0      | 10/8/2020 8:17:34 PM | new    | 
 | 8031  | 5843.36   | -3730.101  | 38      | 99    | 0      | 10/8/2020 8:17:35 PM | new    | 
 | 8032  | 5824.332  | -3709.86   | 38      | 99    | 0      | 10/8/2020 8:17:36 PM | new    | 
 | 8033  | 5805.304  | -3689.618  | 38      | 99    | 0      | 10/8/2020 8:17:37 PM | new    | 
 | 8034  | 5786      | -3669.64   | 38      | 99    | 0      | 10/8/2020 8:17:38 PM | new    | 
 | 8035  | 5766.696  | -3649.662  | 38      | 100   | 0      | 10/8/2020 8:17:39 PM | new    | 
 | 8036  | 5747.721  | -3629.371  | 38      | 99    | 0      | 10/8/2020 8:17:40 PM | new    | 
 | 8037  | 5728.746  | -3609.081  | 38      | 100   | 0      | 10/8/2020 8:17:41 PM | new    | 
 | 8038  | 5710.479  | -3588.15   | 39      | 100   | 0      | 10/8/2020 8:17:42 PM | new    | 
 | 8039  | 5692.761  | -3566.753  | 40      | 99    | 0      | 10/8/2020 8:17:43 PM | new    | 
 | 8040  | 5675.043  | -3545.355  | 40      | 99    | 0      | 10/8/2020 8:17:44 PM | new    | 
 | 8041  | 5658.313  | -3523.177  | 40      | 99    | 0      | 10/8/2020 8:17:45 PM | new    | 
 | 8042  | 5641.584  | -3500.998  | 40      | 99    | 0      | 10/8/2020 8:17:46 PM | new    | 
 | 8043  | 5626.126  | -3477.915  | 41      | 100   | 0      | 10/8/2020 8:17:47 PM | new    | 
 | 8044  | 5610.669  | -3454.832  | 41      | 99    | 0      | 10/8/2020 8:17:48 PM | new    | 
 | 8045  | 5596.488  | -3430.943  | 42      | 99    | 0      | 10/8/2020 8:17:49 PM | new    | 
 | 8046  | 5582.306  | -3407.055  | 42      | 99    | 0      | 10/8/2020 8:17:50 PM | new    | 
 | 8047  | 5569.365  | -3382.473  | 43      | 100   | 0      | 10/8/2020 8:17:51 PM | new    | 
 | 8048  | 5557.17   | -3357.512  | 43      | 99    | 0      | 10/8/2020 8:17:52 PM | new    | 
 | 8049  | 5544.975  | -3332.551  | 43      | 99    | 0      | 10/8/2020 8:17:53 PM | new    | 
 | 8050  | 5533.711  | -3307.156  | 44      | 100   | 0      | 10/8/2020 8:17:54 PM | new    | 
 | 8051  | 5522.448  | -3281.761  | 44      | 99    | 0      | 10/8/2020 8:17:55 PM | new    | 
 | 8052  | 5511.857  | -3256.078  | 44      | 99    | 0      | 10/8/2020 8:17:56 PM | new    | 
 | 8053  | 5501.266  | -3230.396  | 44      | 99    | 0      | 10/8/2020 8:17:57 PM | new    | 
 | 8054  | 5490.621  | -3204.735  | 44      | 99    | 0      | 10/8/2020 8:17:58 PM | new    | 
 | 8055  | 5479.965  | -3179.079  | 44      | 99    | 0      | 10/8/2020 8:17:59 PM | new    | 
 | 8056  | 5469.309  | -3153.424  | 44      | 100   | 0      | 10/8/2020 8:18:00 PM | new    | 
 | 8057  | 5458.88   | -3127.674  | 44      | 100   | 0      | 10/8/2020 8:18:01 PM | new    | 
 | 8058  | 5448.452  | -3101.925  | 44      | 99    | 0      | 10/8/2020 8:18:02 PM | new    | 
 | 8059  | 5438.651  | -3075.931  | 45      | 100   | 0      | 10/8/2020 8:18:03 PM | new    | 
 | 8060  | 5428.85   | -3049.937  | 45      | 99    | 0      | 10/8/2020 8:18:04 PM | new    | 
 | 8061  | 5419.75   | -3023.688  | 45      | 99    | 0      | 10/8/2020 8:18:05 PM | new    | 
 | 8062  | 5410.777  | -2997.396  | 45      | 100   | 0      | 10/8/2020 8:18:06 PM | new    | 
 | 8063  | 5401.805  | -2971.104  | 45      | 100   | 0      | 10/8/2020 8:18:07 PM | new    | 
 | 8064  | 5393.277  | -2944.665  | 45      | 99    | 0      | 10/8/2020 8:18:08 PM | new    | 
 | 8065  | 5384.749  | -2918.226  | 45      | 99    | 0      | 10/8/2020 8:18:09 PM | new    | 
 | 8066  | 5377.078  | -2891.525  | 46      | 99    | 0      | 10/8/2020 8:18:10 PM | new    | 
 | 8067  | 5369.407  | -2864.824  | 46      | 100   | 0      | 10/8/2020 8:18:11 PM | new    | 
 | 8068  | 5362.809  | -2837.838  | 47      | 99    | 0      | 10/8/2020 8:18:12 PM | new    | 
 | 8069  | 5356.211  | -2810.852  | 47      | 99    | 0      | 10/8/2020 8:18:13 PM | new    | 
 | 8070  | 5350.69   | -2783.626  | 47      | 100   | 0      | 10/8/2020 8:18:14 PM | new    | 
 | 8071  | 5345.958  | -2756.251  | 48      | 99    | 0      | 10/8/2020 8:18:15 PM | new    | 
 | 8072  | 5341.225  | -2728.876  | 48      | 100   | 0      | 10/8/2020 8:18:16 PM | new    | 
 | 8073  | 5337.788  | -2701.309  | 49      | 99    | 0      | 10/8/2020 8:18:17 PM | new    | 
 | 8074  | 5334.351  | -2673.741  | 49      | 99    | 0      | 10/8/2020 8:18:18 PM | new    | 
 | 8075  | 5332.368  | -2646.031  | 49      | 99    | 0      | 10/8/2020 8:18:19 PM | new    | 
 | 8076  | 5330.386  | -2618.322  | 49      | 100   | 0      | 10/8/2020 8:18:20 PM | new    | 
 | 8077  | 5329.51   | -2590.555  | 50      | 99    | 0      | 10/8/2020 8:18:21 PM | new    | 
 | 8078  | 5328.886  | -2562.781  | 50      | 100   | 0      | 10/8/2020 8:18:22 PM | new    | 
 | 8079  | 5328.263  | -2535.007  | 50      | 100   | 0      | 10/8/2020 8:18:23 PM | new    | 
 | 8080  | 5327.901  | -2507.229  | 50      | 100   | 0      | 10/8/2020 8:18:24 PM | new    | 
 | 8081  | 5327.54   | -2479.451  | 50      | 100   | 0      | 10/8/2020 8:18:25 PM | new    | 
 | 8082  | 5327.471  | -2451.67   | 50      | 99    | 0      | 10/8/2020 8:18:26 PM | new    | 
 | 8083  | 5327.402  | -2423.889  | 50      | 99    | 0      | 10/8/2020 8:18:27 PM | new    | 
 | 8084  | 5327.726  | -2396.11   | 50      | 99    | 0      | 10/8/2020 8:18:28 PM | new    | 
 | 8085  | 5328.356  | -2368.337  | 51      | 100   | 0      | 10/8/2020 8:18:29 PM | new    | 
 | 8086  | 5328.986  | -2340.563  | 51      | 100   | 0      | 10/8/2020 8:18:30 PM | new    | 
 | 8087  | 5329.727  | -2312.792  | 50      | 99    | 0      | 10/8/2020 8:18:31 PM | new    | 
 | 8088  | 5330.468  | -2285.021  | 50      | 100   | 0      | 10/8/2020 8:18:32 PM | new    | 
 | 8089  | 5331.125  | -2257.249  | 50      | 100   | 0      | 10/8/2020 8:18:33 PM | new    | 
 | 8090  | 5331.78   | -2229.476  | 50      | 100   | 0      | 10/8/2020 8:18:34 PM | new    | 
 | 8091  | 5332.016  | -2201.696  | 50      | 99    | 0      | 10/8/2020 8:18:35 PM | new    | 
 | 8092  | 5331.317  | -2173.924  | 49      | 99    | 0      | 10/8/2020 8:18:36 PM | new    | 
 | 8093  | 5330.618  | -2146.152  | 49      | 100   | 0      | 10/8/2020 8:18:37 PM | new    | 
 | 8094  | 5328.585  | -2118.446  | 48      | 99    | 0      | 10/8/2020 8:18:38 PM | new    | 
 | 8095  | 5326.551  | -2090.739  | 48      | 99    | 0      | 10/8/2020 8:18:39 PM | new    | 
 | 8096  | 5322.938  | -2063.195  | 47      | 99    | 0      | 10/8/2020 8:18:40 PM | new    | 
 | 8097  | 5319.324  | -2035.65   | 47      | 100   | 0      | 10/8/2020 8:18:41 PM | new    | 
 | 8098  | 5314.103  | -2008.364  | 47      | 100   | 0      | 10/8/2020 8:18:42 PM | new    | 
 | 8099  | 5308.883  | -1981.078  | 47      | 100   | 0      | 10/8/2020 8:18:43 PM | new    | 
 | 8100  | 5302.2    | -1954.114  | 46      | 100   | 0      | 10/8/2020 8:18:44 PM | new    | 
 | 8101  | 5294.587  | -1927.396  | 45      | 100   | 0      | 10/8/2020 8:18:45 PM | new    | 
 | 8102  | 5286.975  | -1900.678  | 45      | 100   | 0      | 10/8/2020 8:18:46 PM | new    | 
 | 8103  | 5278.187  | -1874.324  | 44      | 99    | 0      | 10/8/2020 8:18:47 PM | new    | 
