Number of total tracking : 31336
Total Time taken : 12:51:49

 | No    | X         | Y          | Heading | Speed | Damage | Date and Time         | 
 | 529   | 138409.3  | 80052.05   | 79      | 0     | 0      | 12/5/2020 7:52:11 PM  | 
 | 531   | 138409.3  | 80052.05   | 79      | 0     | 0      | 12/5/2020 7:52:16 PM  | 
 | 533   | 138411.8  | 80052.04   | 76      | 15    | 0      | 12/5/2020 7:52:50 PM  | 
 | 535   | 138418.2  | 80058.08   | 59      | 15    | 0      | 12/5/2020 7:52:52 PM  | 
 | 537   | 138423.4  | 80067.3    | 59      | 16    | 0      | 12/5/2020 7:52:54 PM  | 
 | 539   | 138431.2  | 80074.45   | 64      | 24    | 0      | 12/5/2020 7:52:56 PM  | 
 | 541   | 138442    | 80088.57   | 61      | 39    | 0      | 12/5/2020 7:52:58 PM  | 
 | 543   | 138465.5  | 80093.98   | 77      | 55    | 0      | 12/5/2020 7:53:00 PM  | 
 | 545   | 138499.9  | 80080.84   | 84      | 75    | 0      | 12/5/2020 7:53:02 PM  | 
 | 547   | 138536.6  | 80056.23   | 84      | 83    | 0      | 12/5/2020 7:53:04 PM  | 
 | 549   | 138564.5  | 80024.46   | 96      | 71    | 0      | 12/5/2020 7:53:06 PM  | 
 | 551   | 138551.3  | 79987.25   | 8       | 79    | 0      | 12/5/2020 7:53:08 PM  | 
 | 553   | 138535.9  | 79942.93   | 4       | 81    | 0      | 12/5/2020 7:53:10 PM  | 
 | 555   | 138541.5  | 79915      | 90      | 36    | 0      | 12/5/2020 7:53:12 PM  | 
 | 557   | 138555.6  | 79910.15   | 75      | 10    | 0      | 12/5/2020 7:53:14 PM  | 
 | 559   | 138557.2  | 79910.16   | 75      | 10    | 0      | 12/5/2020 7:53:16 PM  | 
 | 561   | 138570.1  | 79910.74   | 74      | 23    | 0      | 12/5/2020 7:53:18 PM  | 
 | 563   | 138571.5  | 79910.85   | 74      | 0     | 0      | 12/5/2020 7:53:20 PM  | 
 | 565   | 138571.5  | 79910.85   | 74      | 0     | 0      | 12/5/2020 8:00:17 PM  | 
 | 567   | 138571.5  | 79910.85   | 74      | -1    | 0      | 12/5/2020 8:00:19 PM  | 
 | 569   | 138567.2  | 79910.52   | 74      | 0     | 0      | 12/5/2020 8:00:21 PM  | 
 | 571   | 138571    | 79913.13   | 65      | 21    | 0      | 12/5/2020 8:00:37 PM  | 
 | 573   | 138573.3  | 79921.13   | 53      | 0     | 0      | 12/5/2020 8:00:39 PM  | 
 | 575   | 138572.5  | 79916.99   | 53      | -21   | 0      | 12/5/2020 8:00:41 PM  | 
 | 577   | 138570.6  | 79905.86   | 51      | -20   | 0      | 12/5/2020 8:00:43 PM  | 
 | 579   | 138570.2  | 79894.5    | 50      | -20   | 0      | 12/5/2020 8:00:45 PM  | 
 | 581   | 138570    | 79883.41   | 50      | -20   | 0      | 12/5/2020 8:00:47 PM  | 
 | 583   | 138569.6  | 79874.44   | 50      | -5    | 0      | 12/5/2020 8:00:49 PM  | 
 | 585   | 138569.6  | 79873.7    | 50      | -3    | 0      | 12/5/2020 8:00:51 PM  | 
 | 587   | 138569.6  | 79873.13   | 50      | 0     | 0      | 12/5/2020 8:00:53 PM  | 
 | 589   | 138569.6  | 79873.13   | 50      | 0     | 0      | 12/5/2020 8:00:55 PM  | 
 | 591   | 138569.6  | 79873.13   | 50      | 0     | 0      | 12/5/2020 8:00:57 PM  | 
 | 593   | 138569.6  | 79873.13   | 50      | 0     | 0      | 12/5/2020 8:06:38 PM  | 
 | 595   | 138569.6  | 79873.13   | 50      | 0     | 0      | 12/5/2020 8:06:43 PM  | 
 | 597   | 138569.6  | 79873.13   | 50      | 0     | 0      | 12/5/2020 8:09:03 PM  | 
 | 599   | 138569.6  | 79874.47   | 50      | 9     | 0      | 12/5/2020 8:09:05 PM  | 
 | 601   | 138569.7  | 79882.03   | 50      | 12    | 0      | 12/5/2020 8:09:07 PM  | 
 | 603   | 138569.9  | 79887.98   | 51      | 9     | 0      | 12/5/2020 8:09:09 PM  | 
 | 605   | 138570.1  | 79892.48   | 51      | 4     | 0      | 12/5/2020 8:09:12 PM  | 
 | 607   | 138570.1  | 79892.66   | 51      | 0     | 0      | 12/5/2020 8:09:13 PM  | 
 | 609   | 138570.1  | 79892.66   | 51      | 0     | 0      | 12/5/2020 8:09:15 PM  | 
 | 611   | 138570.1  | 79892.66   | 51      | 0     | 0      | 12/5/2020 8:09:17 PM  | 
 | 613   | 138570.1  | 79892.66   | 51      | 0     | 0      | 12/5/2020 8:09:19 PM  | 
 | 615   | 138570.2  | 79894.57   | 51      | 11    | 0      | 12/5/2020 8:09:21 PM  | 
 | 617   | 138570.6  | 79903.75   | 48      | 16    | 0      | 12/5/2020 8:09:23 PM  | 
 | 619   | 138564    | 79909.01   | 32      | 15    | 0      | 12/5/2020 8:09:25 PM  | 
 | 621   | 138553.6  | 79910.3    | 27      | 22    | 0      | 12/5/2020 8:09:27 PM  | 
 | 623   | 138538.6  | 79914.07   | 35      | 32    | 0      | 12/5/2020 8:09:29 PM  | 
 | 625   | 138533.4  | 79936.96   | 50      | 48    | 0      | 12/5/2020 8:09:31 PM  | 
 | 627   | 138537.1  | 79966.05   | 54      | 55    | 0      | 12/5/2020 8:09:34 PM  | 
 | 629   | 138551.5  | 79996.34   | 60      | 63    | 0      | 12/5/2020 8:09:36 PM  | 
 | 631   | 138563.2  | 80025.84   | 49      | 58    | 0      | 12/5/2020 8:09:38 PM  | 
 | 633   | 138543.2  | 80048.18   | 33      | 59    | 0      | 12/5/2020 8:09:40 PM  | 
 | 635   | 138512.3  | 80066.88   | 34      | 69    | 0      | 12/5/2020 8:09:42 PM  | 
 | 637   | 138475.9  | 80085.63   | 31      | 75    | 0      | 12/5/2020 8:09:44 PM  | 
 | 639   | 138434.4  | 80097.64   | 29      | 83    | 0      | 12/5/2020 8:09:46 PM  | 
 | 641   | 138391.8  | 80107.42   | 28      | 85    | 0      | 12/5/2020 8:09:48 PM  | 
 | 643   | 138339.6  | 80120.39   | 29      | 81    | 0      | 12/5/2020 8:09:50 PM  | 
 | 645   | 138298.3  | 80129.66   | 28      | 78    | 0      | 12/5/2020 8:09:52 PM  | 
 | 647   | 138255.5  | 80130.85   | 23      | 75    | 0      | 12/5/2020 8:09:54 PM  | 
 | 649   | 138216.1  | 80124.91   | 23      | 72    | 0      | 12/5/2020 8:09:56 PM  | 
 | 651   | 138175.2  | 80118.94   | 23      | 70    | 0      | 12/5/2020 8:09:58 PM  | 
 | 653   | 138136.5  | 80116.05   | 25      | 67    | 0      | 12/5/2020 8:10:00 PM  | 
 | 655   | 138100.9  | 80119.66   | 27      | 64    | 0      | 12/5/2020 8:10:02 PM  | 
 | 657   | 138064.9  | 80123.35   | 26      | 62    | 0      | 12/5/2020 8:10:04 PM  | 
 | 659   | 138031.7  | 80125.29   | 26      | 59    | 0      | 12/5/2020 8:10:06 PM  | 
 | 661   | 138002.6  | 80126.99   | 27      | 57    | 0      | 12/5/2020 8:10:08 PM  | 
 | 663   | 137975.6  | 80130.86   | 27      | 5     | 0      | 12/5/2020 8:10:10 PM  | 
 | 665   | 137975.5  | 80130.87   | 27      | 0     | 0      | 12/5/2020 8:11:18 PM  | 
 | 667   | 137974.6  | 80131      | 27      | 7     | 0      | 12/5/2020 8:11:20 PM  | 
 | 669   | 137965.1  | 80132.81   | 28      | 27    | 0      | 12/5/2020 8:11:22 PM  | 
 | 671   | 137946.4  | 80137.14   | 28      | 42    | 0      | 12/5/2020 8:11:24 PM  | 
 | 673   | 137918.7  | 80143.81   | 29      | 52    | 0      | 12/5/2020 8:11:26 PM  | 
 | 675   | 137888    | 80152.37   | 30      | 60    | 0      | 12/5/2020 8:11:28 PM  | 
 | 677   | 137855    | 80162.23   | 29      | 60    | 0      | 12/5/2020 8:11:30 PM  | 
 | 679   | 137821    | 80168.44   | 26      | 63    | 0      | 12/5/2020 8:11:32 PM  | 
 | 681   | 137790.3  | 80158.2    | 14      | 60    | 0      | 12/5/2020 8:11:34 PM  | 
 | 683   | 137765.9  | 80135.37   | 15      | 60    | 0      | 12/5/2020 8:11:36 PM  | 
 | 685   | 137734.9  | 80126.4    | 23      | 60    | 0      | 12/5/2020 8:11:38 PM  | 
 | 687   | 137702.3  | 80135.09   | 33      | 56    | 0      | 12/5/2020 8:11:40 PM  | 
 | 689   | 137670.8  | 80145.55   | 27      | 59    | 0      | 12/5/2020 8:11:42 PM  | 
 | 691   | 137638.7  | 80146.19   | 25      | 60    | 0      | 12/5/2020 8:11:44 PM  | 
 | 693   | 137604.7  | 80143.02   | 23      | 60    | 0      | 12/5/2020 8:11:46 PM  | 
 | 695   | 137572.4  | 80140.93   | 26      | 60    | 0      | 12/5/2020 8:11:48 PM  | 
 | 697   | 137540.5  | 80148.38   | 30      | 57    | 0      | 12/5/2020 8:11:50 PM  | 
 | 699   | 137509.1  | 80160.52   | 31      | 59    | 0      | 12/5/2020 8:11:52 PM  | 
 | 701   | 137479.8  | 80172.98   | 32      | 60    | 0      | 12/5/2020 8:11:54 PM  | 
 | 703   | 137450.6  | 80185.92   | 28      | 55    | 0      | 12/5/2020 8:11:56 PM  | 
 | 705   | 137429    | 80171.31   | 8       | 48    | 0      | 12/5/2020 8:11:58 PM  | 
 | 707   | 137414.4  | 80143.32   | 8       | 60    | 0      | 12/5/2020 8:12:00 PM  | 
 | 709   | 137398.8  | 80113.58   | 8       | 66    | 0      | 12/5/2020 8:12:02 PM  | 
 | 711   | 137379.6  | 80080.06   | 8       | 66    | 0      | 12/5/2020 8:12:04 PM  | 
 | 713   | 137364.1  | 80046.4    | 6       | 63    | 0      | 12/5/2020 8:12:06 PM  | 
 | 715   | 137352.6  | 80014.51   | 5       | 60    | 0      | 12/5/2020 8:12:08 PM  | 
 | 717   | 137343.8  | 79981.8    | 4       | 61    | 0      | 12/5/2020 8:12:10 PM  | 
 | 719   | 137337.4  | 79947.33   | 3       | 67    | 0      | 12/5/2020 8:12:12 PM  | 
 | 721   | 137331    | 79908.78   | 3       | 71    | 0      | 12/5/2020 8:12:14 PM  | 
 | 723   | 137324.4  | 79869.86   | 3       | 78    | 0      | 12/5/2020 8:12:16 PM  | 
 | 725   | 137316.2  | 79822.64   | 3       | 85    | 0      | 12/5/2020 8:12:18 PM  | 
 | 727   | 137308.5  | 79775.79   | 3       | 86    | 0      | 12/5/2020 8:12:20 PM  | 
 | 729   | 137299.9  | 79726.89   | 3       | 91    | 0      | 12/5/2020 8:12:22 PM  | 
 | 731   | 137291.3  | 79678.48   | 3       | 75    | 0      | 12/5/2020 8:12:24 PM  | 
 | 733   | 137284.4  | 79646.23   | 6       | 47    | 0      | 12/5/2020 8:12:26 PM  | 
 | 735   | 137261.9  | 79634.02   | 23      | 51    | 0      | 12/5/2020 8:12:28 PM  | 
 | 737   | 137230.7  | 79637.02   | 29      | 63    | 0      | 12/5/2020 8:12:30 PM  | 
 | 739   | 137200.2  | 79657.36   | 40      | 72    | 0      | 12/5/2020 8:12:32 PM  | 
 | 741   | 137180.6  | 79696.25   | 43      | 80    | 0      | 12/5/2020 8:12:34 PM  | 
 | 743   | 137154.5  | 79733.67   | 36      | 88    | 0      | 12/5/2020 8:12:36 PM  | 
 | 745   | 137107.9  | 79752.84   | 29      | 93    | 0      | 12/5/2020 8:12:38 PM  | 
 | 747   | 137054.8  | 79764.52   | 28      | 98    | 0      | 12/5/2020 8:12:40 PM  | 
 | 749   | 137000.8  | 79776.16   | 28      | 98    | 0      | 12/5/2020 8:12:42 PM  | 
 | 751   | 136948    | 79785.59   | 28      | 97    | 0      | 12/5/2020 8:12:44 PM  | 
 | 753   | 136893.4  | 79794.66   | 28      | 99    | 0      | 12/5/2020 8:12:46 PM  | 
 | 755   | 136840    | 79805.55   | 28      | 99    | 0      | 12/5/2020 8:12:48 PM  | 
 | 757   | 136786.2  | 79814.85   | 28      | 100   | 0      | 12/5/2020 8:12:50 PM  | 
 | 759   | 136731.6  | 79825.21   | 29      | 100   | 0      | 12/5/2020 8:12:52 PM  | 
 | 761   | 136678.2  | 79844.82   | 32      | 100   | 0      | 12/5/2020 8:12:54 PM  | 
 | 763   | 136630.2  | 79870.87   | 34      | 100   | 0      | 12/5/2020 8:12:56 PM  | 
 | 765   | 136582.4  | 79899.14   | 33      | 99    | 0      | 12/5/2020 8:12:58 PM  | 
 | 767   | 136535.7  | 79924.38   | 32      | 99    | 0      | 12/5/2020 8:13:00 PM  | 
 | 769   | 136480.6  | 79944.88   | 30      | 100   | 0      | 12/5/2020 8:13:02 PM  | 
 | 771   | 136427.1  | 79959.8    | 29      | 100   | 0      | 12/5/2020 8:13:04 PM  | 
 | 773   | 136372.3  | 79973.1    | 28      | 99    | 0      | 12/5/2020 8:13:06 PM  | 
 | 775   | 136317.2  | 79985.6    | 29      | 100   | 0      | 12/5/2020 8:13:08 PM  | 
 | 777   | 136264    | 79999.7    | 30      | 99    | 0      | 12/5/2020 8:13:10 PM  | 
 | 779   | 136213.2  | 80019.62   | 32      | 99    | 0      | 12/5/2020 8:13:12 PM  | 
 | 781   | 136163.8  | 80044.07   | 33      | 100   | 0      | 12/5/2020 8:13:14 PM  | 
 | 783   | 136113.6  | 80069.87   | 32      | 99    | 0      | 12/5/2020 8:13:16 PM  | 
 | 785   | 136063.5  | 80092.84   | 31      | 100   | 0      | 12/5/2020 8:13:18 PM  | 
 | 787   | 136011.6  | 80112.56   | 30      | 100   | 0      | 12/5/2020 8:13:20 PM  | 
 | 789   | 135956.2  | 80123.2    | 27      | 100   | 0      | 12/5/2020 8:13:22 PM  | 
 | 791   | 135901.2  | 80125.97   | 24      | 99    | 0      | 12/5/2020 8:13:24 PM  | 
 | 793   | 135845.7  | 80125.69   | 26      | 100   | 0      | 12/5/2020 8:13:26 PM  | 
 | 795   | 135790.5  | 80131.7    | 28      | 99    | 0      | 12/5/2020 8:13:28 PM  | 
 | 797   | 135736.3  | 80143.85   | 29      | 100   | 0      | 12/5/2020 8:13:30 PM  | 
 | 799   | 135684.9  | 80159.14   | 30      | 100   | 0      | 12/5/2020 8:13:32 PM  | 
 | 801   | 135631.5  | 80180.22   | 32      | 99    | 0      | 12/5/2020 8:13:34 PM  | 
 | 803   | 135578.2  | 80205.04   | 32      | 99    | 0      | 12/5/2020 8:13:36 PM  | 
 | 805   | 135531.7  | 80229.95   | 33      | 100   | 0      | 12/5/2020 8:13:38 PM  | 
 | 807   | 135484.9  | 80256.39   | 33      | 99    | 0      | 12/5/2020 8:13:40 PM  | 
 | 809   | 135435.9  | 80285.34   | 33      | 100   | 0      | 12/5/2020 8:13:42 PM  | 
 | 811   | 135386.8  | 80310.25   | 32      | 100   | 0      | 12/5/2020 8:13:44 PM  | 
 | 813   | 135335.5  | 80335.16   | 32      | 99    | 0      | 12/5/2020 8:13:46 PM  | 
 | 815   | 135287.4  | 80359.98   | 33      | 100   | 0      | 12/5/2020 8:13:48 PM  | 
 | 817   | 135237.3  | 80387.01   | 33      | 99    | 0      | 12/5/2020 8:13:50 PM  | 
 | 819   | 135188.4  | 80412.4    | 33      | 99    | 0      | 12/5/2020 8:13:52 PM  | 
 | 821   | 135137.6  | 80439.1    | 33      | 100   | 0      | 12/5/2020 8:13:54 PM  | 
 | 823   | 135087.7  | 80463.6    | 31      | 99    | 0      | 12/5/2020 8:13:56 PM  | 
 | 825   | 135036.8  | 80481.92   | 30      | 100   | 0      | 12/5/2020 8:13:58 PM  | 
 | 827   | 134982.5  | 80493.52   | 27      | 100   | 0      | 12/5/2020 8:14:00 PM  | 
 | 829   | 134927.6  | 80497.79   | 25      | 99    | 0      | 12/5/2020 8:14:02 PM  | 
 | 831   | 134871.7  | 80494.81   | 23      | 100   | 0      | 12/5/2020 8:14:04 PM  | 
 | 833   | 134819.7  | 80485.78   | 22      | 100   | 0      | 12/5/2020 8:14:06 PM  | 
 | 835   | 134762.4  | 80472.61   | 21      | 99    | 0      | 12/5/2020 8:14:08 PM  | 
 | 837   | 134707.5  | 80459.67   | 21      | 99    | 0      | 12/5/2020 8:14:10 PM  | 
 | 839   | 134653    | 80446.75   | 21      | 99    | 0      | 12/5/2020 8:14:12 PM  | 
 | 841   | 134599.9  | 80433.77   | 21      | 99    | 0      | 12/5/2020 8:14:14 PM  | 
 | 843   | 134545    | 80420.34   | 21      | 100   | 0      | 12/5/2020 8:14:16 PM  | 
 | 845   | 134491.5  | 80407.08   | 21      | 100   | 0      | 12/5/2020 8:14:18 PM  | 
 | 847   | 134437.1  | 80393.96   | 21      | 99    | 0      | 12/5/2020 8:14:20 PM  | 
 | 849   | 134383    | 80381.3    | 21      | 99    | 0      | 12/5/2020 8:14:22 PM  | 
 | 851   | 134329    | 80370.57   | 23      | 100   | 0      | 12/5/2020 8:14:24 PM  | 
 | 853   | 134274.6  | 80366.03   | 25      | 100   | 0      | 12/5/2020 8:14:26 PM  | 
 | 855   | 134218.1  | 80367.34   | 26      | 100   | 0      | 12/5/2020 8:14:28 PM  | 
 | 857   | 134163.3  | 80375.83   | 28      | 100   | 0      | 12/5/2020 8:14:30 PM  | 
 | 859   | 134108.9  | 80391.03   | 30      | 99    | 0      | 12/5/2020 8:14:32 PM  | 
 | 861   | 134056.6  | 80408.3    | 30      | 100   | 0      | 12/5/2020 8:14:34 PM  | 
 | 863   | 134002.9  | 80425.83   | 30      | 100   | 0      | 12/5/2020 8:14:36 PM  | 
 | 865   | 133949.6  | 80443.19   | 30      | 99    | 0      | 12/5/2020 8:14:38 PM  | 
 | 867   | 133895.6  | 80461.14   | 30      | 100   | 0      | 12/5/2020 8:14:40 PM  | 
 | 869   | 133846.7  | 80476.95   | 30      | 100   | 0      | 12/5/2020 8:14:42 PM  | 
 | 871   | 133790.8  | 80494.66   | 30      | 99    | 0      | 12/5/2020 8:14:44 PM  | 
 | 873   | 133737.4  | 80511.77   | 30      | 99    | 0      | 12/5/2020 8:14:46 PM  | 
 | 875   | 133684.9  | 80526.91   | 29      | 100   | 0      | 12/5/2020 8:14:48 PM  | 
 | 877   | 133630.3  | 80531.78   | 24      | 98    | 0      | 12/5/2020 8:14:50 PM  | 
 | 879   | 133577.6  | 80515.9    | 18      | 99    | 0      | 12/5/2020 8:14:52 PM  | 
 | 881   | 133531.3  | 80488.91   | 16      | 99    | 0      | 12/5/2020 8:14:54 PM  | 
 | 883   | 133483.1  | 80460.71   | 18      | 99    | 0      | 12/5/2020 8:14:56 PM  | 
 | 885   | 133433    | 80443.15   | 21      | 98    | 0      | 12/5/2020 8:14:58 PM  | 
 | 887   | 133376.6  | 80440.62   | 27      | 99    | 0      | 12/5/2020 8:15:00 PM  | 
 | 889   | 133324.1  | 80458.87   | 32      | 98    | 0      | 12/5/2020 8:15:02 PM  | 
 | 891   | 133279    | 80489.32   | 37      | 98    | 0      | 12/5/2020 8:15:04 PM  | 
 | 893   | 133241.8  | 80530.3    | 39      | 99    | 0      | 12/5/2020 8:15:06 PM  | 
 | 895   | 133210.4  | 80573.16   | 41      | 98    | 0      | 12/5/2020 8:15:08 PM  | 
 | 897   | 133181.3  | 80622.4    | 42      | 98    | 0      | 12/5/2020 8:15:10 PM  | 
 | 899   | 133157.5  | 80670.48   | 43      | 98    | 0      | 12/5/2020 8:15:12 PM  | 
 | 901   | 133135.5  | 80720.45   | 43      | 99    | 0      | 12/5/2020 8:15:14 PM  | 
 | 903   | 133111.5  | 80770.4    | 43      | 99    | 0      | 12/5/2020 8:15:16 PM  | 
 | 905   | 133088.4  | 80822.34   | 43      | 98    | 0      | 12/5/2020 8:15:18 PM  | 
 | 907   | 133067.6  | 80870.78   | 44      | 99    | 0      | 12/5/2020 8:15:20 PM  | 
 | 909   | 133047    | 80919.8    | 44      | 99    | 0      | 12/5/2020 8:15:22 PM  | 
 | 911   | 133027.2  | 80971      | 46      | 98    | 0      | 12/5/2020 8:15:24 PM  | 
 | 913   | 133018.5  | 81026.35   | 43      | 97    | 0      | 12/5/2020 8:15:26 PM  | 
 | 915   | 132985.3  | 81066.26   | 41      | 99    | 0      | 12/5/2020 8:15:28 PM  | 
 | 917   | 132962.2  | 81118.52   | 44      | 99    | 0      | 12/5/2020 8:15:30 PM  | 
 | 919   | 132940.8  | 81169.74   | 44      | 98    | 0      | 12/5/2020 8:15:32 PM  | 
 | 921   | 132919.3  | 81220.41   | 43      | 98    | 0      | 12/5/2020 8:15:34 PM  | 
 | 923   | 132895.6  | 81270      | 43      | 99    | 0      | 12/5/2020 8:15:36 PM  | 
 | 925   | 132868.9  | 81318.11   | 41      | 98    | 0      | 12/5/2020 8:15:38 PM  | 
 | 927   | 132839.2  | 81363.27   | 40      | 99    | 0      | 12/5/2020 8:15:40 PM  | 
 | 929   | 132803.2  | 81403.43   | 37      | 98    | 0      | 12/5/2020 8:15:42 PM  | 
 | 931   | 132771.6  | 81428.98   | 35      | 92    | 0      | 12/5/2020 8:15:44 PM  | 
 | 933   | 132725.9  | 81457.52   | 33      | 93    | 0      | 12/5/2020 8:15:46 PM  | 
 | 935   | 132682.6  | 81482.05   | 34      | 92    | 0      | 12/5/2020 8:15:48 PM  | 
 | 937   | 132639    | 81508.5    | 34      | 87    | 0      | 12/5/2020 8:15:50 PM  | 
 | 939   | 132597.8  | 81534.1    | 34      | 86    | 0      | 12/5/2020 8:15:52 PM  | 
 | 941   | 132558.8  | 81562.13   | 35      | 86    | 0      | 12/5/2020 8:15:54 PM  | 
 | 943   | 132521.5  | 81592.93   | 36      | 87    | 0      | 12/5/2020 8:15:56 PM  | 
 | 945   | 132485.5  | 81625.76   | 37      | 87    | 0      | 12/5/2020 8:15:58 PM  | 
 | 947   | 132452.1  | 81661.22   | 38      | 86    | 0      | 12/5/2020 8:16:00 PM  | 
 | 949   | 132421.3  | 81697.97   | 39      | 87    | 0      | 12/5/2020 8:16:02 PM  | 
 | 951   | 132389    | 81735.5    | 38      | 87    | 0      | 12/5/2020 8:16:04 PM  | 
 | 953   | 132355.1  | 81768.82   | 37      | 86    | 0      | 12/5/2020 8:16:06 PM  | 
 | 955   | 132318    | 81797.88   | 34      | 87    | 0      | 12/5/2020 8:16:08 PM  | 
 | 957   | 132273.6  | 81819.45   | 31      | 87    | 0      | 12/5/2020 8:16:10 PM  | 
 | 959   | 132226.6  | 81832.22   | 28      | 86    | 0      | 12/5/2020 8:16:12 PM  | 
 | 961   | 132178.7  | 81841.55   | 28      | 87    | 0      | 12/5/2020 8:16:14 PM  | 
 | 963   | 132131.3  | 81848.04   | 27      | 87    | 0      | 12/5/2020 8:16:16 PM  | 
 | 965   | 132083.7  | 81853.63   | 27      | 86    | 0      | 12/5/2020 8:16:18 PM  | 
 | 967   | 132037    | 81862.46   | 29      | 87    | 0      | 12/5/2020 8:16:20 PM  | 
 | 969   | 131989.8  | 81877.59   | 31      | 86    | 0      | 12/5/2020 8:16:22 PM  | 
 | 971   | 131947.6  | 81898.34   | 33      | 86    | 0      | 12/5/2020 8:16:24 PM  | 
 | 973   | 131905.9  | 81925.02   | 35      | 87    | 0      | 12/5/2020 8:16:26 PM  | 
 | 975   | 131870.6  | 81955.26   | 37      | 88    | 0      | 12/5/2020 8:16:28 PM  | 
 | 977   | 131833.7  | 81990.13   | 38      | 92    | 0      | 12/5/2020 8:16:30 PM  | 
 | 979   | 131795.4  | 82030.09   | 38      | 95    | 0      | 12/5/2020 8:16:32 PM  | 
 | 981   | 131757.2  | 82065.41   | 37      | 95    | 0      | 12/5/2020 8:16:34 PM  | 
 | 983   | 131717.6  | 82101.37   | 37      | 97    | 0      | 12/5/2020 8:16:36 PM  | 
 | 985   | 131678.4  | 82140.95   | 38      | 99    | 0      | 12/5/2020 8:16:38 PM  | 
 | 987   | 131641.9  | 82181.39   | 37      | 99    | 0      | 12/5/2020 8:16:40 PM  | 
 | 989   | 131603.1  | 82213.63   | 36      | 98    | 0      | 12/5/2020 8:16:42 PM  | 
 | 991   | 131554.2  | 82250.82   | 36      | 99    | 0      | 12/5/2020 8:16:44 PM  | 
 | 993   | 131514.7  | 82286.98   | 37      | 98    | 0      | 12/5/2020 8:16:46 PM  | 
 | 995   | 131474.7  | 82319.32   | 35      | 90    | 0      | 12/5/2020 8:16:48 PM  | 
 | 997   | 131443.4  | 82339.29   | 33      | 58    | 0      | 12/5/2020 8:16:50 PM  | 
 | 999   | 131410.9  | 82347.06   | 26      | 62    | 0      | 12/5/2020 8:16:52 PM  | 
 | 1001  | 131372.9  | 82345.82   | 24      | 69    | 0      | 12/5/2020 8:16:54 PM  | 
 | 1003  | 131334.4  | 82344.98   | 26      | 74    | 0      | 12/5/2020 8:16:56 PM  | 
 | 1005  | 131294.4  | 82349.45   | 28      | 73    | 0      | 12/5/2020 8:16:58 PM  | 
 | 1007  | 131264.3  | 82358.92   | 32      | 24    | 0      | 12/5/2020 8:17:00 PM  | 
 | 1009  | 131258.2  | 82362.5    | 34      | 9     | 0      | 12/5/2020 8:17:02 PM  | 
 | 1011  | 131251.7  | 82366.7    | 34      | 14    | 0      | 12/5/2020 8:17:04 PM  | 
 | 1013  | 131248.2  | 82369.35   | 35      | 2     | 0      | 12/5/2020 8:17:06 PM  | 
 | 1015  | 131244.6  | 82372.11   | 36      | 15    | 0      | 12/5/2020 8:17:08 PM  | 
 | 1017  | 131235.4  | 82379.57   | 35      | 26    | 0      | 12/5/2020 8:17:10 PM  | 
 | 1019  | 131232    | 82382.08   | 35      | 0     | 0      | 12/5/2020 8:17:12 PM  | 
